,GeoName,IndustryClassification,Description,ComponentName,year,GDP
74,Mississippi,23,Construction,Real GDP by state,2011,4984.0
75,Mississippi,621,Ambulatory health care services,Real GDP by state,2011,3772.0
76,Mississippi,22,Utilities,Real GDP by state,2011,2778.0
77,Mississippi,81,"Other services, except government",Real GDP by state,2011,2146.0
78,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,2655.0
79,Mississippi,721,Accommodation,Real GDP by state,2011,
80,Mississippi,92,Government,Real GDP by state,2012,16499.0
81,Mississippi,44-45,Retail trade,Real GDP by state,2012,7570.0
82,Mississippi,531,Real estate,Real GDP by state,2012,8935.0
83,Mississippi,42,Wholesale trade,Real GDP by state,2012,4544.0
84,Mississippi,23,Construction,Real GDP by state,2012,4969.0
85,Mississippi,621,Ambulatory health care services,Real GDP by state,2012,3830.0
86,Mississippi,22,Utilities,Real GDP by state,2012,3047.0
87,Mississippi,81,"Other services, except government",Real GDP by state,2012,2203.0
88,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,2690.0
89,Mississippi,721,Accommodation,Real GDP by state,2012,
90,Mississippi,92,Government,Real GDP by state,2013,16302.0
91,Mississippi,44-45,Retail trade,Real GDP by state,2013,7638.0
92,Mississippi,531,Real estate,Real GDP by state,2013,8888.0
93,Mississippi,42,Wholesale trade,Real GDP by state,2013,4644.0
94,Mississippi,23,Construction,Real GDP by state,2013,5049.0
95,Mississippi,621,Ambulatory health care services,Real GDP by state,2013,3810.0
96,Mississippi,22,Utilities,Real GDP by state,2013,2888.0
97,Mississippi,81,"Other services, except government",Real GDP by state,2013,2170.0
98,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,2643.0
99,Mississippi,721,Accommodation,Real GDP by state,2013,
100,Mississippi,92,Government,Real GDP by state,2014,16168.0
101,Mississippi,44-45,Retail trade,Real GDP by state,2014,7713.0
102,Mississippi,531,Real estate,Real GDP by state,2014,
103,Mississippi,42,Wholesale trade,Real GDP by state,2014,4723.0
104,Mississippi,23,Construction,Real GDP by state,2014,4733.0
105,Mississippi,621,Ambulatory health care services,Real GDP by state,2014,
106,Mississippi,22,Utilities,Real GDP by state,2014,2711.0
107,Mississippi,81,"Other services, except government",Real GDP by state,2014,2208.0
108,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
109,Mississippi,721,Accommodation,Real GDP by state,2014,
0,Missouri,92,Government,Real GDP by state,2004,31413.0
1,Missouri,531,Real estate,Real GDP by state,2004,21055.0
2,Missouri,44-45,Retail trade,Real GDP by state,2004,16646.0
3,Missouri,42,Wholesale trade,Real GDP by state,2004,16156.0
4,Missouri,23,Construction,Real GDP by state,2004,13523.0
5,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,9322.0
6,Missouri,55,Management of companies and enterprises,Real GDP by state,2004,9079.0
7,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,7694.0
8,Missouri,325,Chemical products manufacturing,Real GDP by state,2004,7642.0
9,Missouri,621,Ambulatory health care services,Real GDP by state,2004,7573.0
10,Missouri,92,Government,Real GDP by state,2005,31349.0
11,Missouri,531,Real estate,Real GDP by state,2005,21059.0
12,Missouri,44-45,Retail trade,Real GDP by state,2005,16996.0
13,Missouri,42,Wholesale trade,Real GDP by state,2005,16889.0
14,Missouri,23,Construction,Real GDP by state,2005,13167.0
15,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,9418.0
16,Missouri,55,Management of companies and enterprises,Real GDP by state,2005,9588.0
17,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,7895.0
18,Missouri,325,Chemical products manufacturing,Real GDP by state,2005,
19,Missouri,621,Ambulatory health care services,Real GDP by state,2005,7816.0
20,Missouri,92,Government,Real GDP by state,2006,31909.0
21,Missouri,531,Real estate,Real GDP by state,2006,20491.0
22,Missouri,44-45,Retail trade,Real GDP by state,2006,16778.0
23,Missouri,42,Wholesale trade,Real GDP by state,2006,17097.0
24,Missouri,23,Construction,Real GDP by state,2006,12382.0
25,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,9630.0
26,Missouri,55,Management of companies and enterprises,Real GDP by state,2006,9467.0
27,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,8253.0
28,Missouri,325,Chemical products manufacturing,Real GDP by state,2006,
29,Missouri,621,Ambulatory health care services,Real GDP by state,2006,8156.0
30,Missouri,92,Government,Real GDP by state,2007,31811.0
31,Missouri,531,Real estate,Real GDP by state,2007,21867.0
32,Missouri,44-45,Retail trade,Real GDP by state,2007,16145.0
33,Missouri,42,Wholesale trade,Real GDP by state,2007,17299.0
34,Missouri,23,Construction,Real GDP by state,2007,11904.0
35,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,9733.0
36,Missouri,55,Management of companies and enterprises,Real GDP by state,2007,8480.0
37,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,8403.0
38,Missouri,325,Chemical products manufacturing,Real GDP by state,2007,
39,Missouri,621,Ambulatory health care services,Real GDP by state,2007,8088.0
40,Missouri,92,Government,Real GDP by state,2008,32444.0
41,Missouri,531,Real estate,Real GDP by state,2008,22462.0
42,Missouri,44-45,Retail trade,Real GDP by state,2008,15867.0
43,Missouri,42,Wholesale trade,Real GDP by state,2008,17306.0
44,Missouri,23,Construction,Real GDP by state,2008,11172.0
45,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,10201.0
46,Missouri,55,Management of companies and enterprises,Real GDP by state,2008,9602.0
47,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,9195.0
48,Missouri,325,Chemical products manufacturing,Real GDP by state,2008,
49,Missouri,621,Ambulatory health care services,Real GDP by state,2008,8474.0
50,Missouri,92,Government,Real GDP by state,2009,33017.0
51,Missouri,531,Real estate,Real GDP by state,2009,23135.0
52,Missouri,44-45,Retail trade,Real GDP by state,2009,15668.0
53,Missouri,42,Wholesale trade,Real GDP by state,2009,15305.0
54,Missouri,23,Construction,Real GDP by state,2009,10162.0
55,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,10478.0
56,Missouri,55,Management of companies and enterprises,Real GDP by state,2009,
57,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,8811.0
58,Missouri,325,Chemical products manufacturing,Real GDP by state,2009,
59,Missouri,621,Ambulatory health care services,Real GDP by state,2009,8605.0
60,Missouri,92,Government,Real GDP by state,2010,32535.0
61,Missouri,531,Real estate,Real GDP by state,2010,23827.0
62,Missouri,44-45,Retail trade,Real GDP by state,2010,15834.0
63,Missouri,42,Wholesale trade,Real GDP by state,2010,15604.0
64,Missouri,23,Construction,Real GDP by state,2010,9327.0
65,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,10460.0
66,Missouri,55,Management of companies and enterprises,Real GDP by state,2010,
67,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,8585.0
68,Missouri,325,Chemical products manufacturing,Real GDP by state,2010,
69,Missouri,621,Ambulatory health care services,Real GDP by state,2010,8553.0
70,Missouri,92,Government,Real GDP by state,2011,31852.0
71,Missouri,531,Real estate,Real GDP by state,2011,24615.0
72,Missouri,44-45,Retail trade,Real GDP by state,2011,15527.0
73,Missouri,42,Wholesale trade,Real GDP by state,2011,15360.0
74,Missouri,23,Construction,Real GDP by state,2011,8958.0
75,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,10388.0
76,Missouri,55,Management of companies and enterprises,Real GDP by state,2011,7903.0
77,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,8398.0
78,Missouri,325,Chemical products manufacturing,Real GDP by state,2011,
79,Missouri,621,Ambulatory health care services,Real GDP by state,2011,8829.0
80,Missouri,92,Government,Real GDP by state,2012,31577.0
81,Missouri,531,Real estate,Real GDP by state,2012,24776.0
82,Missouri,44-45,Retail trade,Real GDP by state,2012,15747.0
83,Missouri,42,Wholesale trade,Real GDP by state,2012,15816.0
84,Missouri,23,Construction,Real GDP by state,2012,9199.0
85,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,10788.0
86,Missouri,55,Management of companies and enterprises,Real GDP by state,2012,
87,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,8459.0
88,Missouri,325,Chemical products manufacturing,Real GDP by state,2012,
89,Missouri,621,Ambulatory health care services,Real GDP by state,2012,8881.0
90,Missouri,92,Government,Real GDP by state,2013,31104.0
91,Missouri,531,Real estate,Real GDP by state,2013,24553.0
92,Missouri,44-45,Retail trade,Real GDP by state,2013,15691.0
93,Missouri,42,Wholesale trade,Real GDP by state,2013,16238.0
94,Missouri,23,Construction,Real GDP by state,2013,9278.0
95,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,10898.0
96,Missouri,55,Management of companies and enterprises,Real GDP by state,2013,8445.0
97,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,8106.0
98,Missouri,325,Chemical products manufacturing,Real GDP by state,2013,
99,Missouri,621,Ambulatory health care services,Real GDP by state,2013,9205.0
100,Missouri,92,Government,Real GDP by state,2014,30874.0
101,Missouri,531,Real estate,Real GDP by state,2014,
102,Missouri,44-45,Retail trade,Real GDP by state,2014,15724.0
103,Missouri,42,Wholesale trade,Real GDP by state,2014,16869.0
104,Missouri,23,Construction,Real GDP by state,2014,9161.0
105,Missouri,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
106,Missouri,55,Management of companies and enterprises,Real GDP by state,2014,9171.0
107,Missouri,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
108,Missouri,325,Chemical products manufacturing,Real GDP by state,2014,
109,Missouri,621,Ambulatory health care services,Real GDP by state,2014,
0,Montana,92,Government,Real GDP by state,2004,5695.0
1,Montana,531,Real estate,Real GDP by state,2004,3051.0
2,Montana,23,Construction,Real GDP by state,2004,2374.0
3,Montana,44-45,Retail trade,Real GDP by state,2004,2342.0
4,Montana,42,Wholesale trade,Real GDP by state,2004,1890.0
5,Montana,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,1352.0
6,Montana,212,"Mining, except oil and gas",Real GDP by state,2004,1205.0
7,Montana,621,Ambulatory health care services,Real GDP by state,2004,1092.0
8,Montana,22,Utilities,Real GDP by state,2004,962.0
9,Montana,81,"Other services, except government",Real GDP by state,2004,923.0
10,Montana,92,Government,Real GDP by state,2005,5684.0
11,Montana,531,Real estate,Real GDP by state,2005,3417.0
12,Montana,23,Construction,Real GDP by state,2005,2501.0
13,Montana,44-45,Retail trade,Real GDP by state,2005,2407.0
14,Montana,42,Wholesale trade,Real GDP by state,2005,1969.0
15,Montana,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,1397.0
16,Montana,212,"Mining, except oil and gas",Real GDP by state,2005,1270.0
17,Montana,621,Ambulatory health care services,Real GDP by state,2005,1119.0
18,Montana,22,Utilities,Real GDP by state,2005,
19,Montana,81,"Other services, except government",Real GDP by state,2005,950.0
20,Montana,92,Government,Real GDP by state,2006,5776.0
21,Montana,531,Real estate,Real GDP by state,2006,3545.0
22,Montana,23,Construction,Real GDP by state,2006,2517.0
23,Montana,44-45,Retail trade,Real GDP by state,2006,2460.0
24,Montana,42,Wholesale trade,Real GDP by state,2006,2080.0
25,Montana,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,1459.0
26,Montana,212,"Mining, except oil and gas",Real GDP by state,2006,1268.0
27,Montana,621,Ambulatory health care services,Real GDP by state,2006,1190.0
28,Montana,22,Utilities,Real GDP by state,2006,
29,Montana,81,"Other services, except government",Real GDP by state,2006,939.0
30,Montana,92,Government,Real GDP by state,2007,5824.0
31,Montana,531,Real estate,Real GDP by state,2007,3883.0
32,Montana,23,Construction,Real GDP by state,2007,2640.0
33,Montana,44-45,Retail trade,Real GDP by state,2007,2493.0
34,Montana,42,Wholesale trade,Real GDP by state,2007,2165.0
35,Montana,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,1430.0
36,Montana,212,"Mining, except oil and gas",Real GDP by state,2007,1464.0
37,Montana,621,Ambulatory health care services,Real GDP by state,2007,1270.0
38,Montana,22,Utilities,Real GDP by state,2007,
39,Montana,81,"Other services, except government",Real GDP by state,2007,
40,Montana,92,Government,Real GDP by state,2008,5906.0
41,Montana,531,Real estate,Real GDP by state,2008,4067.0
42,Montana,23,Construction,Real GDP by state,2008,2364.0
43,Montana,44-45,Retail trade,Real GDP by state,2008,2466.0
44,Montana,42,Wholesale trade,Real GDP by state,2008,2136.0
45,Montana,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,1551.0
46,Montana,212,"Mining, except oil and gas",Real GDP by state,2008,1343.0
47,Montana,621,Ambulatory health care services,Real GDP by state,2008,1343.0
48,Montana,22,Utilities,Real GDP by state,2008,1038.0
49,Montana,81,"Other services, except government",Real GDP by state,2008,
50,Montana,92,Government,Real GDP by state,2009,5993.0
51,Montana,531,Real estate,Real GDP by state,2009,4078.0
52,Montana,23,Construction,Real GDP by state,2009,2103.0
53,Montana,44-45,Retail trade,Real GDP by state,2009,2405.0
54,Montana,42,Wholesale trade,Real GDP by state,2009,1887.0
55,Montana,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,1642.0
56,Montana,212,"Mining, except oil and gas",Real GDP by state,2009,1239.0
57,Montana,621,Ambulatory health care services,Real GDP by state,2009,1351.0
58,Montana,22,Utilities,Real GDP by state,2009,
